,,,,
28086,Kings Mountain,Kings Mtn,NC,Cleveland County
28501,Kinston,,NC,Lenoir County
28502,Kinston,,NC,Lenoir County
28503,Kinston,,NC,Lenoir County
28504,Kinston,,NC,Lenoir County
27543,Kipling,,NC,Harnett County
27544,Kittrell,,NC,Vance County
27949,Kitty Hawk,"Duck, Southern Shores, Southrn Shore",NC,Dare County
27545,Knightdale,,NC,Wake County
27950,Knotts Island,,NC,Currituck County
28449,Kure Beach,,NC,New Hanover County
28551,La Grange,,NC,Lenoir County
28745,Lake Junaluska,Lk Junaluska,NC,Haywood County
28746,Lake Lure,,NC,Rutherford County
28747,Lake Toxaway,,NC,Transylvania County
28450,Lake Waccamaw,,NC,Columbus County
28350,Lakeview,,NC,Moore County
28088,Landis,,NC,Rowan County
28643,Lansing,Husk,NC,Ashe County
28089,Lattimore,,NC,Cleveland County
28351,Laurel Hill,,NC,Scotland County
28644,Laurel Springs,Laurel Spgs,NC,Alleghany County
28352,Laurinburg,,NC,Scotland County
28353,Laurinburg,,NC,Scotland County
28090,Lawndale,,NC,Cleveland County
27022,Lawsonville,,NC,Stokes County
27291,Leasburg,,NC,Caswell County
28748,Leicester,,NC,Buncombe County
28451,Leland,"Belville, Navassa, Northwest",NC,Brunswick County
28355,Lemon Springs,,NC,Lee County
28633,Lenoir,,NC,Caldwell County
28645,Lenoir,"Cajahs Mountain, Cajahs Mtn, Cedar Rock",NC,Caldwell County
27849,Lewiston Woodville,Lewiston,NC,Bertie County
27023,Lewisville,,NC,Forsyth County
27292,Lexington,,NC,Davidson County
27293,Lexington,,NC,Davidson County
27294,Lexington,,NC,Davidson County
27295,Lexington,,NC,Davidson County
27298,Liberty,,NC,Randolph County
28091,Lilesville,,NC,Anson County
27546,Lillington,,NC,Harnett County
28092,Lincolnton,Boger City,NC,Lincoln County
28093,Lincolnton,,NC,Lincoln County
28356,Linden,,NC,Harnett County
28646,Linville,,NC,Avery County
28647,Linville Falls,Linville Fls,NC,Avery County
27299,Linwood,,NC,Davidson County
28749,Little Switzerland,Ltl Switzrlnd,NC,McDowell County
27850,Littleton,,NC,Halifax County
28097,Locust,,NC,Stanly County
28452,Longwood,,NC,Brunswick County
27549,Louisburg,Centerville,NC,Franklin County
28098,Lowell,,NC,Gaston County
27024,Lowgap,,NC,Surry County
28552,Lowland,,NC,Pamlico County
27851,Lucama,,NC,Wilson County
28357,Lumber Bridge,,NC,Robeson County
28358,Lumberton,,NC,Robeson County
28359,Lumberton,,NC,Robeson County
28360,Lumberton,,NC,Robeson County
28750,Lynn,,NC,Polk County
27852,Macclesfield,,NC,Edgecombe County
27551,Macon,,NC,Warren County
27025,Madison,,NC,Rockingham County
28751,Maggie Valley,,NC,Haywood County
28453,Magnolia,,NC,Duplin County
28650,Maiden,,NC,Catawba County
27552,Mamers,,NC,Harnett County
27953,Manns Harbor,East Lake,NC,Dare County
27553,Manson,,NC,Warren County
27954,Manteo,,NC,Dare County
27956,Maple,,NC,Currituck County
28454,Maple Hill,,NC,Onslow County
28905,Marble,,NC,Cherokee County
27853,Margarettsville,Margarettsvl,NC,Northampton County
28362,Marietta,,NC,Robeson County
28752,Marion,,NC,McDowell County
28754,Mars Hill,,NC,Madison County
28753,Marshall,,NC,Madison County
28553,Marshallberg,,NC,Carteret County
28103,Marshville,,NC,Union County
28363,Marston,,NC,Richmond County
28104,Matthews,"Stallings, Weddington, Wesley Chapel",NC,Union County
28105,Matthews,,NC,Mecklenburg County
28106,Matthews,,NC,Mecklenburg County
28554,Maury,,NC,Greene County
28364,Maxton,,NC,Robeson County
27027,Mayodan,,NC,Rockingham County
28555,Maysville,,NC,Onslow County
28101,Mc Adenville,,NC,Gaston County
28102,Mc Farlan,,NC,Anson County
28649,Mc Grady,,NC,Wilkes County
27301,Mc Leansville,,NC,Guilford County
28545,Mccutcheon Field,"Jacksonville, Mccutchn Fld",NC,Onslow County
27302,Mebane,,NC,Alamance County
28556,Merritt,,NC,Pamlico County
27957,Merry Hill,,NC,Bertie County
28755,Micaville,,NC,Yancey County
27555,Micro,,NC,Johnston County
27556,Middleburg,,NC,Vance County
27557,Middlesex,,NC,Nash County
28107,Midland,,NC,Cabarrus County
28544,Midway Park,Jacksonville,NC,Onslow County
28756,Mill Spring,,NC,Polk County
28651,Millers Creek,Wilbar,NC,Wilkes County
28759,Mills River,,NC,Henderson County
27305,Milton,,NC,Caswell County
27854,Milwaukee,,NC,Northampton County
28108,Mineral Springs,Mineral Spgs,NC,Union County
28652,Minneapolis,,NC,Avery County
28109,Misenheimer,,NC,Stanly County
27028,Mocksville,,NC,Davie County
27559,Moncure,,NC,Chatham County
28110,Monroe,Unionville,NC,Union County
28111,Monroe,,NC,Union County
28112,Monroe,,NC,Union County
28653,Montezuma,,NC,Avery County
28757,Montreat,,NC,Buncombe County
28114,Mooresboro,,NC,Rutherford County
28115,Mooresville,,NC,Iredell County
28117,Mooresville,,NC,Iredell County
28654,Moravian Falls,Moravian Fls,NC,Wilkes County
28557,Morehead City,,NC,Carteret County
28655,Morganton,,NC,Burke County
28680,Morganton,,NC,Burke County
27560,Morrisville,,NC,Wake County
28119,Morven,,NC,Anson County
27030,Mount Airy,,NC,Surry County
27306,Mount Gilead,,NC,Montgomery County
28120,Mount Holly,Mt Holly,NC,Gaston County
28123,Mount Mourne,,NC,Iredell County
28365,Mount Olive,,NC,Wayne County
28124,Mount Pleasant,Mt Pleasant,NC,Cabarrus County
28125,Mount Ulla,,NC,Rowan County
28758,Mountain Home,,NC,Henderson County
27958,Moyock,,NC,Currituck County
27855,Murfreesboro,,NC,Hertford County
28906,Murphy,,NC,Cherokee County
27959,Nags Head,,NC,Dare County
28455,Nakina,,NC,Columbus County
28760,Naples,,NC,Henderson County
27856,Nashville,Momeyer,NC,Nash County
28761,Nebo,,NC,McDowell County
28560,New Bern,,NC,Craven County
28561,New Bern,,NC,Craven County
28562,New Bern,Trent Woods,NC,Craven County
28563,New Bern,,NC,Craven County
28564,New Bern,,NC,Craven County
27562,New Hill,,NC,Chatham County
28127,New London,Badin Lake,NC,Stanly County
28126,Newell,,NC,Mecklenburg County
28657,Newland,Frank,NC,Avery County
28570,Newport,Bogue,NC,Carteret County
28658,Newton,,NC,Catawba County
28366,Newton Grove,,NC,Sampson County
27563,Norlina,,NC,Warren County
28367,Norman,,NC,Richmond County
28656,North Wilkesboro,N Wilkesboro,NC,Wilkes County
28659,North Wilkesboro,N Wilkesboro,NC,Wilkes County
28674,North Wilkesboro,N Wilkesboro,NC,Wilkes County
28128,Norwood,,NC,Stanly County
27857,Oak City,,NC,Martin County
28465,Oak Island,Caswell Beach,NC,Brunswick County
27310,Oak Ridge,,NC,Guilford County
28129,Oakboro,,NC,Stanly County
28469,Ocean Isle Beach,"Ocean Isl Bch, Shallotte",NC,Brunswick County
27960,Ocracoke,,NC,Hyde County
28762,Old Fort,,NC,McDowell County
28660,Olin,,NC,Iredell County
28368,Olivia,,NC,Harnett County
28571,Oriental,,NC,Pamlico County
28369,Orrum,,NC,Robeson County
28763,Otto,,NC,Macon County
27565,Oxford,,NC,Granville County
27860,Pantego,,NC,Beaufort County
28371,Parkton,,NC,Robeson County
27861,Parmele,,NC,Martin County
28661,Patterson,,NC,Caldwell County
28130,Paw Creek,,NC,Mecklenburg County
28133,Peachland,,NC,Anson County
27311,Pelham,,NC,Caswell County
28372,Pembroke,,NC,Robeson County
27862,Pendleton,,NC,Northampton County
28765,Penland,,NC,Mitchell County
28766,Penrose,,NC,Transylvania County
27040,Pfafftown,,NC,Forsyth County
27863,Pikeville,,NC,Wayne County
27041,Pilot Mountain,Pilot Mtn,NC,Surry County
27042,Pine Hall,,NC,Stokes County
27568,Pine Level,,NC,Johnston County
28373,Pinebluff,,NC,Moore County
28370,Pinehurst,,NC,Moore County
28374,Pinehurst,,NC,Moore County
28662,Pineola,,NC,Avery County
27864,Pinetops,,NC,Edgecombe County
27865,Pinetown,,NC,Beaufort County
28134,Pineville,,NC,Mecklenburg County
28663,Piney Creek,,NC,Alleghany County
28572,Pink Hill,,NC,Duplin County
27043,Pinnacle,,NC,Stokes County
28768,Pisgah Forest,,NC,Transylvania County
27312,Pittsboro,"Fearrington, Fearrington Village",NC,Chatham County
27313,Pleasant Garden,Pleasant Gdn,NC,Guilford County
27866,Pleasant Hill,,NC,Northampton County
28664,Plumtree,,NC,Avery County
27962,Plymouth,,NC,Washington County
27964,Point Harbor,,NC,Currituck County
28135,Polkton,,NC,Anson County
28136,Polkville,,NC,Cleveland County
28573,Pollocksville,,NC,Jones County
28308,Pope Army Airfield,"Fayetteville, Pope Army Af",NC,Cumberland County
27965,Poplar Branch,,NC,Currituck County
27867,Potecasi,,NC,Northampton County
27966,Powells Point,,NC,Currituck County
27967,Powellsville,,NC,Bertie County
27569,Princeton,,NC,Johnston County
28375,Proctorville,,NC,Robeson County
27314,Prospect Hill,,NC,Caswell County
27315,Providence,,NC,Caswell County
28665,Purlear,,NC,Wilkes County
28376,Raeford,,NC,Hoke County
27601,Raleigh,,NC,Wake County
27602,Raleigh,,NC,Wake County
27603,Raleigh,,NC,Wake County
27604,Raleigh,Brentwood,NC,Wake County
27605,Raleigh,,NC,Wake County
27606,Raleigh,,NC,Wake County
27607,Raleigh,,NC,Wake County
27608,Raleigh,,NC,Wake County
27609,Raleigh,,NC,Wake County
27610,Raleigh,,NC,Wake County
27611,Raleigh,,NC,Wake County
27612,Raleigh,,NC,Wake County
27613,Raleigh,,NC,Wake County
27614,Raleigh,,NC,Wake County
27615,Raleigh,,NC,Wake County
27616,Raleigh,Brentwood,NC,Wake County
27617,Raleigh,,NC,Wake County
27619,Raleigh,,NC,Wake County
27620,Raleigh,,NC,Wake County
27621,Raleigh,,NC,Wake County
27622,Raleigh,,NC,Wake County
27623,Raleigh,,NC,Wake County
27624,Raleigh,,NC,Wake County
27625,Raleigh,,NC,Wake County
27626,Raleigh,,NC,Wake County
27627,Raleigh,,NC,Wake County
27628,Raleigh,,NC,Wake County
27629,Raleigh,,NC,Wake County
27634,Raleigh,,NC,Wake County
27635,Raleigh,,NC,Wake County
27636,Raleigh,,NC,Wake County
27640,Raleigh,,NC,Wake County
27650,Raleigh,,NC,Wake County
27656,Raleigh,,NC,Wake County
27658,Raleigh,,NC,Wake County
27661,Raleigh,,NC,Wake County
27668,Raleigh,,NC,Wake County
27675,Raleigh,,NC,Wake County
27676,Raleigh,,NC,Wake County
27690,Raleigh,,NC,Wake County
27695,Raleigh,,NC,Wake County
27697,Raleigh,,NC,Wake County
27698,Raleigh,,NC,Wake County
27699,Raleigh,,NC,Wake County
27316,Ramseur,Coleridge,NC,Randolph County
27317,Randleman,,NC,Randolph County
27868,Red Oak,,NC,Nash County
28377,Red Springs,,NC,Robeson County
27320,Reidsville,,NC,Rockingham County
27321,Reidsville,,NC,Rockingham County
27322,Reidsville,,NC,Rockingham County
27323,Reidsville,,NC,Rockingham County
28378,Rex,,NC,Robeson County
28667,Rhodhiss,,NC,Caldwell County
27869,Rich Square,,NC,Northampton County
28137,Richfield,,NC,Stanly County
28574,Richlands,,NC,Onslow County
28770,Ridgecrest,,NC,Buncombe County
27570,Ridgeway,,NC,Warren County
28456,Riegelwood,"East Arcadia, Sandyfield",NC,Columbus County
27870,Roanoke Rapids,"Roanoke Rapid, Roanoke Rapids Air Force Sta, Ronok Rpd Afs",NC,Halifax County
28668,Roaring Gap,,NC,Alleghany County
28669,Roaring River,,NC,Wilkes County
27325,Robbins,Glendon,NC,Moore County
28771,Robbinsville,"Lake Santeetlah, Lk Santeetlah, Tapoco",NC,Graham County
27871,Robersonville,,NC,Martin County
28379,Rockingham,,NC,Richmond County
28380,Rockingham,,NC,Richmond County
28138,Rockwell,,NC,Rowan County
27801,Rocky Mount,,NC,Edgecombe County
27802,Rocky Mount,,NC,Nash County
27803,Rocky Mount,,NC,Nash County
27804,Rocky Mount,"Wesleyan Col, Wesleyan College",NC,Nash County
27815,Rocky Mount,,NC,Nash County
28457,Rocky Point,,NC,Pender County
27968,Rodanthe,,NC,Dare County
27969,Roduco,,NC,Gates County
27571,Rolesville,,NC,Wake County
28670,Ronda,,NC,Wilkes County
27970,Roper,,NC,Washington County
28458,Rose Hill,Greenevers,NC,Duplin County
28382,Roseboro,,NC,Sampson County
28772,Rosman,,NC,Transylvania County
27572,Rougemont,,NC,Person County
28383,Rowland,Raynham,NC,Robeson County
27573,Roxboro,,NC,Person County
27574,Roxboro,,NC,Person County
27872,Roxobel,,NC,Bertie County
27326,Ruffin,,NC,Rockingham County
27045,Rural Hall,,NC,Forsyth County
27094,Rural Hall,,NC,Forsyth County
27098,Rural Hall,,NC,Forsyth County
27099,Rural Hall,,NC,Forsyth County
28671,Rutherford College,Rutherfrd Col,NC,Burke County
28139,Rutherfordton,,NC,Rutherford County
28384,Saint Pauls,,NC,Bladen County
28385,Salemburg,,NC,Sampson County
28144,Salisbury,,NC,Rowan County
28145,Salisbury,,NC,Rowan County
28146,Salisbury,"Granite Qry, Granite Quarry",NC,Rowan County
28147,Salisbury,,NC,Rowan County
28575,Salter Path,,NC,Carteret County
28773,Saluda,,NC,Polk County
27972,Salvo,,NC,Dare County
27046,Sandy Ridge,,NC,Stokes County
27330,Sanford,"Buffalo Lake, Colon",NC,Lee County
27331,Sanford,,NC,Lee County
27332,Sanford,,NC,Lee County
28774,Sapphire,,NC,Transylvania County
27873,Saratoga,,NC,Wilson County
27340,Saxapahaw,,NC,Alamance County
28775,Scaly Mountain,Scaly Mtn,NC,Macon County
27874,Scotland Neck,,NC,Halifax County
28699,Scotts,,NC,Alexander County
28672,Scottville,,NC,Ashe County
27875,Scranton,,NC,Hyde County
27876,Seaboard,,NC,Northampton County
27341,Seagrove,,NC,Randolph County
28577,Sealevel,,NC,Carteret County
27342,Sedalia,,NC,Guilford County
27576,Selma,,NC,Johnston County
27343,Semora,,NC,Person County
28578,Seven Springs,,NC,Wayne County
27877,Severn,,NC,Northampton County
28459,Shallotte,,NC,Brunswick County
28470,Shallotte,"S Brunswick, South Brunswick",NC,Brunswick County
28386,Shannon,Rennert,NC,Robeson County
27878,Sharpsburg,,NC,Nash County
27973,Shawboro,,NC,Currituck County
28150,Shelby,Kingstown,NC,Cleveland County
28151,Shelby,,NC,Cleveland County
28152,Shelby,,NC,Cleveland County
28673,Sherrills Ford,Sherrills Frd,NC,Catawba County
27974,Shiloh,,NC,Camden County
27344,Siler City,,NC,Chatham County
27047,Siloam,,NC,Surry County
27879,Simpson,,NC,Pitt County
27880,Sims,,NC,Wilson County
28776,Skyland,,NC,Buncombe County
27577,Smithfield,,NC,Johnston County
28579,Smyrna,Williston,NC,Carteret County
28460,Sneads Ferry,"N Topsail Bch, N Topsail Beach",NC,Onslow County
27349,Snow Camp,,NC,Alamance County
28580,Snow Hill,,NC,Greene County
27350,Sophia,,NC,Randolph County
27976,South Mills,,NC,Camden County
28387,Southern Pines,Southern Pnes,NC,Moore County
28388,Southern Pines,Southern Pnes,NC,Moore County
27351,Southmont,,NC,Davidson County
28461,Southport,"Bald Head Isl, Bald Head Island, Blng Spg Lks, Boiling Spring Lakes, Saint James",NC,Brunswick County
28675,Sparta,Whitehead,NC,Alleghany County
27881,Speed,,NC,Edgecombe County
28159,Spencer,,NC,Rowan County
28160,Spindale,,NC,Rutherford County
27882,Spring Hope,,NC,Nash County
28390,Spring Lake,,NC,Harnett County
28777,Spruce Pine,,NC,Mitchell County
28581,Stacy,Sealevel,NC,Carteret County
27355,Staley,,NC,Randolph County
28163,Stanfield,,NC,Stanly County
28164,Stanley,,NC,Gaston County
27883,Stantonsburg,,NC,Wilson County
27356,Star,,NC,Montgomery County
28676,State Road,,NC,Surry County
28625,Statesville,,NC,Iredell County
28677,Statesville,,NC,Iredell County
28687,Statesville,,NC,Iredell County
28391,Stedman,,NC,Cumberland County
28582,Stella,,NC,Onslow County
27581,Stem,,NC,Granville County
27884,Stokes,,NC,Pitt County
27357,Stokesdale,,NC,Rockingham County
27048,Stoneville,,NC,Rockingham County
28583,Stonewall,,NC,Pamlico County
28678,Stony Point,,NC,Alexander County
27582,Stovall,,NC,Granville County
27978,Stumpy Point,,NC,Dare County
28679,Sugar Grove,,NC,Watauga County
27358,Summerfield,,NC,Guilford County
27979,Sunbury,,NC,Gates County
28468,Sunset Beach,Shallotte,NC,Brunswick County
28462,Supply,Holden Beach,NC,Brunswick County
28778,Swannanoa,,NC,Buncombe County
27885,Swanquarter,,NC,Hyde County
28584,Swansboro,"Cape Carteret, Cedar Point, Peletier",NC,Carteret County
27359,Swepsonville,,NC,Alamance County
28779,Sylva,,NC,Jackson County
28463,Tabor City,,NC,Columbus County
28392,Tar Heel,,NC,Bladen County
28543,Tarawa Terrace,"Jacksonville, Tarawa Ter",NC,Onslow County
27886,Tarboro,"Leggett, Princeville",NC,Edgecombe County
28681,Taylorsville,,NC,Alexander County
28464,Teachey,,NC,Duplin County
28682,Terrell,,NC,Catawba County
27360,Thomasville,,NC,Davidson County
27361,Thomasville,,NC,Davidson County
28683,Thurmond,,NC,Surry County
27887,Tillery,,NC,Halifax County
27583,Timberlake,,NC,Person County
27049,Toast,,NC,Surry County
27050,Tobaccoville,,NC,Forsyth County
28684,Todd,,NC,Ashe County
28781,Topton,Aquone,NC,Macon County
27584,Townsville,,NC,Vance County
28685,Traphill,,NC,Wilkes County
28585,Trenton,,NC,Jones County
27370,Trinity,,NC,Randolph County
28166,Troutman,,NC,Iredell County
27371,Troy,,NC,Montgomery County
28782,Tryon,,NC,Polk County
28783,Tuckasegee,,NC,Jackson County
28393,Turkey,,NC,Sampson County
28688,Turnersburg,,NC,Iredell County
28784,Tuxedo,,NC,Henderson County
27980,Tyner,,NC,Chowan County
28689,Union Grove,,NC,Iredell County
28167,Union Mills,,NC,Rutherford County
28690,Valdese,,NC,Burke County
28168,Vale,,NC,Lincoln County
28691,Valle Crucis,Banner Elk,NC,Watauga County
28586,Vanceboro,,NC,Craven County
28587,Vandemere,,NC,Pamlico County
28394,Vass,,NC,Moore County
27586,Vaughan,,NC,Warren County
28692,Vilas,,NC,Watauga County
28169,Waco,,NC,Cleveland County
28395,Wade,,NC,Cumberland County
28170,Wadesboro,,NC,Anson County
28396,Wagram,,NC,Scotland County
27587,Wake Forest,,NC,Wake County
27588,Wake Forest,,NC,Wake County
27051,Walkertown,,NC,Forsyth County
28466,Wallace,,NC,Duplin County
27373,Wallburg,,NC,Davidson County
27052,Walnut Cove,,NC,Stokes County
27888,Walstonburg,,NC,Greene County
27981,Wanchese,,NC,Dare County
28909,Warne,,NC,Clay County
28693,Warrensville,,NC,Ashe County
27589,Warrenton,,NC,Warren County
28398,Warsaw,Bowdens,NC,Duplin County
27889,Washington,,NC,Beaufort County
27982,Waves,,NC,Dare County
28173,Waxhaw,Marvin,NC,Union County
28785,Waynesville,,NC,Haywood County
28786,Waynesville,Hazelwood,NC,Haywood County
28787,Weaverville,,NC,Buncombe County
28788,Webster,,NC,Jackson County
27374,Welcome,,NC,Davidson County
27890,Weldon,,NC,Halifax County
27591,Wendell,Eagle Rock,NC,Wake County
27375,Wentworth,,NC,Rockingham County
27376,West End,Seven Lakes,NC,Moore County
28694,West Jefferson,W Jefferson,NC,Ashe County
27053,Westfield,,NC,Stokes County
27891,Whitakers,,NC,Nash County
28399,White Oak,,NC,Bladen County
27031,White Plains,Mount Airy,NC,Surry County
28472,Whiteville,,NC,Columbus County
27377,Whitsett,,NC,Guilford County
28789,Whittier,,NC,Jackson County
28697,Wilkesboro,,NC,Wilkes County
28478,Willard,Watha,NC,Pender County
27892,Williamston,"Bear Grass, Beargrass",NC,Martin County
28589,Williston,,NC,Carteret County
27592,Willow Spring,,NC,Wake County
28401,Wilmington,Cape Fear,NC,New Hanover County
28402,Wilmington,,NC,New Hanover County
28403,Wilmington,,NC,New Hanover County
28404,Wilmington,,NC,New Hanover County
28405,Wilmington,,NC,New Hanover County
28406,Wilmington,,NC,New Hanover County
28407,Wilmington,,NC,New Hanover County
28408,Wilmington,,NC,New Hanover County
28409,Wilmington,,NC,New Hanover County
28410,Wilmington,,NC,New Hanover County
28411,Wilmington,,NC,New Hanover County
28412,Wilmington,,NC,New Hanover County
27893,Wilson,,NC,Wilson County
27894,Wilson,,NC,Wilson County
27895,Wilson,,NC,Wilson County
27896,Wilson,,NC,Wilson County
27593,Wilsons Mills,,NC,Johnston County
27983,Windsor,Askewville,NC,Bertie County
27985,Winfall,,NC,Perquimans County
28174,Wingate,,NC,Union County
28479,Winnabow,,NC,Brunswick County
27101,Winston Salem,,NC,Forsyth County
27102,Winston Salem,,NC,Forsyth County
27103,Winston Salem,,NC,Forsyth County
27104,Winston Salem,,NC,Forsyth County
27105,Winston Salem,,NC,Forsyth County
27106,Winston Salem,,NC,Forsyth County
27107,Winston Salem,,NC,Forsyth County
27108,Winston Salem,,NC,Forsyth County
27109,Winston Salem,,NC,Forsyth County
27110,Winston Salem,,NC,Forsyth County
27111,Winston Salem,,NC,Forsyth County
27113,Winston Salem,,NC,Forsyth County
27114,Winston Salem,,NC,Forsyth County
27115,Winston Salem,,NC,Forsyth County
27116,Winston Salem,,NC,Forsyth County
27117,Winston Salem,,NC,Forsyth County
27120,Winston Salem,,NC,Forsyth County
27127,Winston Salem,,NC,Forsyth County
27130,Winston Salem,,NC,Forsyth County
27150,Winston Salem,,NC,Forsyth County
27152,Winston Salem,,NC,Forsyth County
27155,Winston Salem,,NC,Forsyth County
27157,Winston Salem,,NC,Forsyth County
27198,Winston Salem,,NC,Forsyth County
27199,Winston Salem,,NC,Forsyth County
27151,Winston-salem,Winston Salem,NC,Forsyth County
27156,Winston-salem,Winston Salem,NC,Forsyth County
28590,Winterville,,NC,Pitt County
27986,Winton,,NC,Hertford County
27594,Wise,,NC,Warren County
27897,Woodland,George,NC,Northampton County
27054,Woodleaf,,NC,Rowan County
28480,Wrightsville Beach,Writsvlle Bch,NC,New Hanover County
27055,Yadkinville,,NC,Yadkin County
27379,Yanceyville,,NC,Caswell County
27596,Youngsville,,NC,Franklin County
27597,Zebulon,,NC,Wake County
28698,Zionville,,NC,Watauga County
28790,Zirconia,,NC,Henderson County